city_name,location
northern,3614-toolamba
northern,3629-undera
northern,3687-wahgunyah
northern,3678-waldara
northern,3678-wangandary
northern,3678-wangaratta-south
northern,3505-wargan
northern,3550-west-bendigo
northern,3690-west-wodonga
northern,3550-white-hills
northern,3728-wilby
northern,wodonga-forward
northern,3442-woodend
northern,3730-yarrawonga
northern,3730-yarrawonga-south
northern,3644-yarroweyah
northern-wa,6725-bilingurr
northern-wa,6725-broome
northern-wa,6726-cable-beach
northern-wa,6725-djugun
south-east-central,6530-mount-tarcoola
northern-wa,6725-minyirr
northern-wa,6725-waterbank
regional,2795-abercrombie
regional,2640-albury
regional,2800-orange
regional,2350-armidale
regional,2650-ashmont
regional,2830-dubbo
regional,3644-barooga
regional,2795-bathurst
regional,2870-parkes
regional,2680-beelbangera
regional,2650-kooringal
regional,2611-bimberi
regional,2648-wentworth
regional,2650-bomen
regional,2361-bonshaw
regional,2650-boorooma
regional,2650-bourkelands
regional,2790-bowenfels
regional,2795-perthville
regional,2611-brindabella
regional,2580-brisbane-grove
regional,2640-bungowannah
regional,2739-buronga
regional,2620-burra
regional,2340-calala
regional,2650-cartwrights-hill
regional,2620-carwoola
regional,2620-clear-range
regional,2800-clifton-grove
regional,2790-cobar-park
regional,2646-collendina
regional,2611-cooleman
regional,2790-corney-town
regional,2646-corowa
regional,2795-dunkeld
regional,2795-duramana
regional,2640-east-albury
regional,2340-east-tamworth
regional,2650-east-wagga-wagga
regional,2795-eglinton
regional,2620-environa
regional,2650-estella
regional,2640-ettamogah
regional,2795-evans-plains
regional,2651-forest-hill
regional,2666-gidginbung
regional,2650-glenfield-park
regional,2640-glenroy
regional,2650-gobbagombalin
regional,2738-gol-gol
regional,2795-gormans-hill
regional,2580-goulburn
regional,2620-greenleigh
regional,2650-gregadoo
regional,2680-griffith
regional,2652-gumly-gumly
regional,2641-hamilton-valley
regional,2680-hanwood
regional,2715-hatfield
regional,2340-hillvue
regional,2800-huntley
regional,2790-lithgow
regional,2619-jerrabomberra
regional,2642-jindera
regional,2620-karabar
regional,2350-kellys-plains
regional,2795-kelso
regional,2795-laffing-waters
regional,2650-lake-albert
regional,2680-lake-wyangan
regional,2641-lavington
regional,2705-leeton
regional,2780-leura
regional,2795-llanarth
regional,2650-lloyd
regional,2800-lucknow
regional,2800-march
regional,2620-michelago
regional,2795-mitchell
regional,2340-moore-creek
regional,2650-moorong
regional,2650-mount-austin
regional,2795-mount-panorama
regional,2647-mulwala
regional,2666-narraburra
regional,2800-nashdale
regional,2640-north-albury
regional,2340-north-tamworth
regional,2795-orton-park
regional,2340-oxley-vale
regional,2648-pomona
regional,2648-pooncarie
regional,2620-queanbeyan
regional,2620-queanbeyan-east
regional,2795-raglan
regional,2795-robin-hill
regional,2620-royalla
regional,2666-sebastopol
regional,2640-south-albury
regional,2795-south-bathurst
regional,2790-south-bowenfels
regional,2640-splitters-creek
regional,2800-spring-creek
regional,2666-springdale
regional,2641-springdale-heights
regional,2800-springside
regional,2650-springvale
regional,2620-sutton
regional,2640-table-top
regional,2340-taminda
regional,2340-tamworth
regional,2340-kingswood
regional,2650-tatton
regional,2666-temora
regional,2680-tharbogang
regional,2620-the-angle
regional,2640-thurgoona
regional,2620-tinderry
regional,2650-tolland
regional,2620-tralee
regional,2666-trungley-hall
regional,2720-tumut
regional,2650-turvey-park
regional,2620-urila
regional,2650-wagga-wagga
regional,2618-wallaroo
regional,2620-wamboin
regional,2782-wentworth-falls
regional,2640-west-albury
regional,2795-west-bathurst
regional,2340-west-tamworth
regional,2340-westdale
regional,2795-white-rock
regional,2620-williamsdale
regional,2795-windradyne
regional,2640-wirlinga
regional,2703-yanco
regional,2620-yarrow
regional,2680-yoogali
regional-tas,7320-acton
regional-tas,7310-ambleside
regional-tas,7307-bakers-beach
regional-tas,7250-blackstone-heights
regional-tas,7320-brooklyn
regional-tas,7320-burnie
regional-tas,7320-camdale
regional-tas,7210-campbell-town
regional-tas,7320-cooee
regional-tas,7304-deloraine
regional-tas,7310-devonport
regional-tas,7310-don
regional-tas,7320-downlands
regional-tas,7310-east-devonport
regional-tas,7250-east-launceston
regional-tas,7249-south-launceston
regional-tas,7320-emu-heights
regional-tas,7249-kings-meadows
regional-tas,7290-hadspen
regional-tas,7307-harford
regional-tas,7320-havenview
regional-tas,7307-hawley-beach
regional-tas,7320-hillcrest
regional-tas,7248-invermay
regional-tas,7307-latrobe
regional-tas,7250-launceston
regional-tas,7248-mayfield
regional-tas,7310-miandetta
regional-tas,7320-montello
regional-tas,7307-moriarty
regional-tas,7248-mowbray
regional-tas,7248-newnham
regional-tas,7250-newstead
regional-tas,7307-northdown
regional-tas,7250-norwood
regional-tas,7250-trevallyn
regional-tas,7320-park-grove
regional-tas,7320-parklands
regional-tas,7307-port-sorell
regional-tas,7250-prospect
regional-tas,7250-prospect-vale
regional-tas,7249-punchbowl
regional-tas,7467-queenstown
regional-tas,7310-quoiba
regional-tas,7250-ravenswood
regional-tas,7250-riverside
regional-tas,7248-rocherlea
regional-tas,7307-sassafras
regional-tas,7307-shearwater
regional-tas,7322-somerset
regional-tas,7320-south-burnie
regional-tas,7307-squeaking-point
regional-tas,7250-st-leonards
regional-tas,7310-stony-rise
regional-tas,7250-summerhill
regional-tas,7307-thirlstane
regional-tas,7250-travellers-rest
regional-tas,7315-ulverstone
regional-tas,7320-upper-burnie
regional-tas,7250-waverley
regional-tas,7307-wesley-vale
regional-tas,7250-west-launceston
regional-tas,7320-wivenhoe
regional-tas,7249-youngtown
south-east-central,6530-beachlands
south-east-central,6530-beresford
south-east-central,6530-bluff-point
south-east-central,6530-geraldton
south-western-wa,6041-caraban
south-east-central,6530-karloo
south-east-central,6530-mahomets-flats
south-western-wa,6041-gabbadah
south-east-central,6530-meru
south-east-central,6530-moresby
south-western-wa,6041-guilderton
south-east-central,6530-rangeway
south-east-central,6530-spalding
south-east-central,6530-strathalbyn
south-east-central,6530-sunset-beach
south-east-central,6530-tarcoola-beach
south-east-central,6530-utakarra
south-east-central,6530-waggrakine
south-east-central,6530-wandina
south-east-central,6530-webberton
south-east-central,6530-west-end
south-east-central,6530-wonthella
south-east-central,6530-woorree
south-east-central,6532-cape-burney
south-east-central,6532-deepdale
south-east-central,6532-drummond-cove
south-east-central,6532-glenfield
south-east-central,6532-narngulu
south-east-central,6532-rudds-gully
south-east-central,6532-white-peak
south-western-wa,6041-wilbinga
south-east-central,6536-kalbarri
south-western-wa,6041-woodridge
south-eastern,4572-alexandra-headland
south-eastern,4551-aroona
south-eastern,4352-ballard
south-eastern,4507-banksia-beach
south-eastern,4551-battery-hill
south-eastern,4510-beachmere
south-eastern,4519-beerwah
south-eastern,4507-bellara
south-eastern,4510-bellmere
south-eastern,4551-bells-creek
south-eastern,4575-birtinya
south-eastern,4352-blanchview
south-eastern,4560-bli-bli
south-eastern,4350-blue-mountain-heights
south-eastern,4575-bokarina
south-eastern,4507-bongaree
south-eastern,4507-bribie-island-north
south-eastern,4575-buddina
south-eastern,4556-buderim
south-eastern,4560-burnside
south-eastern,4505-burpengary
south-eastern,4352-cabarlah
south-eastern,4510-caboolture
south-eastern,4510-caboolture-south
south-eastern,4551-caloundra
south-eastern,4551-caloundra-west
south-eastern,4567-castaways-beach
south-eastern,4352-cawdor
south-eastern,4350-centenary-heights
south-eastern,4350-charlton
south-eastern,4555-chevallum
south-eastern,4560-coes-creek
south-eastern,4519-coochin-creek
south-eastern,4560-cooloolabin
south-eastern,4573-coolum-beach
south-eastern,4565-cooroibah
south-eastern,4563-cooroy
south-eastern,4350-cotswold-hills
south-eastern,4350-cranley
south-eastern,4551-currimundi
south-eastern,4350-darling-heights
south-eastern,4352-derrymore
south-eastern,4551-dicky-beach
south-eastern,4559-diddillibah
south-eastern,4562-doonan
south-eastern,4350-drayton
south-eastern,4560-dulong
south-eastern,4570-east-deep-creek
south-eastern,4350-east-toowoomba
south-eastern,4516-elimbah
south-eastern,4554-eudlo
south-eastern,4344-flagstone-creek
south-eastern,4556-forest-glen
south-eastern,4570-glanmire
south-eastern,4518-glass-house-mountains
south-eastern,4352-glencoe
south-eastern,4350-glenvale
south-eastern,4553-glenview
south-eastern,4511-godwin-beach
south-eastern,4551-golden-beach
south-eastern,4352-gowrie-junction
south-eastern,4350-gowrie-mountain
south-eastern,4350-harlaxton
south-eastern,4350-harristown
south-eastern,4341-hatton-vale
south-eastern,4344-helidon
south-eastern,4352-highfields
south-eastern,4560-highworth
south-eastern,4352-hodgson-vale
south-eastern,4560-image-flat
south-eastern,4344-iredale
south-eastern,4570-jones-hill
south-eastern,4350-kearneys-spring
south-eastern,4341-kensington-grove
south-eastern,4560-kiamba
south-eastern,4559-kiels-mountain
south-eastern,4551-kings-beach
south-eastern,4352-kleinton
south-eastern,4560-kulangoor
south-eastern,4556-kunda-park
south-eastern,4560-kureelpa
south-eastern,4550-landsborough
south-eastern,4551-little-mountain
south-eastern,4552-maleny
south-eastern,4564-marcoola
south-eastern,4573-marcus-beach
south-eastern,4561-maroochy-river
south-eastern,4551-meridan-plains
south-eastern,4352-meringandan-west
south-eastern,4350-middle-ridge
south-eastern,4575-minyama
south-eastern,4551-moffat-beach
south-eastern,4570-monkland
south-eastern,4556-mons
south-eastern,4560-montville
south-eastern,4510-moodlu
south-eastern,4557-mooloolaba
south-eastern,4553-mooloolah-valley
south-eastern,4506-moorina
south-eastern,4506-morayfield
south-eastern,4573-mount-coolum
south-eastern,4350-mount-kynoch
south-eastern,4350-mount-lofty
south-eastern,4550-mount-mellum
south-eastern,4350-mount-rascal
south-eastern,4557-mountain-creek
south-eastern,4352-murphys-creek
south-eastern,4560-nambour
south-eastern,4305-newtown
south-eastern,4511-ningi
south-eastern,4567-noosa-heads
south-eastern,4566-noosaville
south-eastern,4350-north-toowoomba
south-eastern,4564-pacific-paradise
south-eastern,4553-palmview
south-eastern,4555-palmwoods
south-eastern,4560-parklands
south-eastern,4575-parrearra
south-eastern,4551-pelican-waters
south-eastern,4573-peregian-beach
south-eastern,4573-peregian-springs
south-eastern,4560-perwillowen
south-eastern,4570-pie-creek
south-eastern,4341-plainland
south-eastern,4573-point-arkwright
south-eastern,4352-postmans-ridge
south-eastern,4350-prince-henry-heights
south-eastern,4350-rangeville
south-eastern,4350-redwood
south-eastern,4341-regency-downs
south-eastern,4565-ringtail-creek
south-eastern,4350-rockville
south-eastern,4560-rosemount
south-eastern,4511-sandstone-point
south-eastern,4551-shelly-beach
south-eastern,4556-sippy-downs
south-eastern,4350-south-toowoomba
south-eastern,4352-spring-bluff
south-eastern,4567-sunshine-beach
south-eastern,4556-tanawha
south-eastern,4565-tewantin
south-eastern,4570-the-dawn
south-eastern,4563-tinbeerwah
south-eastern,4350-toowoomba-city
south-eastern,4350-top-camp
south-eastern,4350-torrington
south-eastern,4560-towen-mountain
south-eastern,4564-twin-waters
south-eastern,4510-upper-caboolture
south-eastern,4352-upper-lockyer
south-eastern,4562-verrierdale
south-eastern,4512-wamuran
south-eastern,4575-warana
south-eastern,4559-west-woombye
south-eastern,4562-weyba-downs
south-eastern,4507-white-patch
south-eastern,4350-wilsonton
south-eastern,4350-wilsonton-heights
south-eastern,4352-withcott
south-eastern,4352-woolmer
south-eastern,4559-woombye
south-eastern,4507-woorim
south-eastern,4608-wooroolin
south-eastern,4575-wurtulla
south-eastern,4352-wyreema
south-eastern,4573-yaroomba
south-eastern-vic,3971-alberton
south-eastern-vic,3875-bairnsdale
south-eastern-vic,3820-bona-vista
south-eastern-vic,3880-boole-poole
south-eastern-vic,3875-east-bairnsdale
south-eastern-vic,3842-churchill
south-eastern-vic,3825-coalville
south-eastern-vic,3822-darnum
south-eastern-vic,3818-drouin
south-eastern-vic,3878-eagle-point
south-eastern-vic,3875-east-sale
south-eastern-vic,3854-glengarry
south-eastern-vic,3840-hazelwood
south-eastern-vic,3840-hazelwood-north
south-eastern-vic,3825-hernes-oak
south-eastern-vic,3996-inverloch
south-eastern-vic,3821-lardner
south-eastern-vic,3844-loy-yang
south-eastern-vic,3812-maryknoll
south-eastern-vic,3825-moe
south-eastern-vic,3825-moe-south
south-eastern-vic,3840-morwell
south-eastern-vic,3812-nar-nar-goon
south-eastern-vic,3812-nar-nar-goon-north
south-eastern-vic,3825-newborough
south-eastern-vic,3875-newlands-arm
south-eastern-vic,3821-nilma
south-eastern-vic,3880-ocean-grange
south-eastern-vic,3880-paynesville
south-eastern-vic,3851-pearsondale
south-eastern-vic,3880-raymond-island
south-eastern-vic,3850-sale
south-eastern-vic,3844-traralgon
south-eastern-vic,3844-traralgon-east
south-eastern-vic,3844-traralgon-south
south-eastern-vic,3844-tyers
south-eastern-vic,3820-warragul
south-eastern-vic,3995-wonthaggi
south-eastern-vic,3850-wurruk
south-eastern-vic,3825-yallourn
south-eastern-vic,3825-yallourn-north
south-eastern-vic,3823-yarragon
south,5204-carrickalinga
south,5214-currency-creek
south,5253-gifford-hill
south,5214-goolwa
south,5214-goolwa-beach
south,5214-goolwa-north
south,5214-goolwa-south
south,5211-hayborough
south,5214-hindmarsh-island
south,5253-long-flat
south,5213-middleton
south,5253-mobilong
south,5253-monteith
south,5214-mosquito-hill
south,5253-murray-bridge
south,5253-murray-bridge-east
south,5253-murray-bridge-north
south,5253-murray-bridge-south
south,5204-normanville
south,5253-northern-heights
south,5212-port-elliot
south,5253-riverglades
south,5253-riverglen
south,5254-rocky-gully
south,5174-sellicks-beach
south,5174-sellicks-hill
south,5253-swanport
south,5253-toora
south,5211-victor-harbor
south,5254-white-hill
south,5253-white-sands
south,5203-yankalilla
south-western,3350-alfredton
south-western,3230-anglesea
south-western,3350-bakery-hill
south-western,3350-ballarat-central
south-western,3350-ballarat-east
south-western,3350-ballarat-north
south-western,3228-bells-beach
south-western,3350-black-hill
south-western,3351-bo-peep
south-western,3352-bonshaw
south-western,3350-brown-hill
south-western,3240-buckley
south-western,3352-bungaree
south-western,3357-buninyong
south-western,3352-bunkers-hill
south-western,3352-cambrian-hill
south-western,3350-canadian
south-western,3352-cardigan
south-western,3352-cardigan-village
south-western,3352-clarendon
south-western,3250-colac
south-western,3250-colac-east
south-western,3250-colac-west
south-western,3254-cororooke
south-western,3460-daylesford
south-western,3356-delacombe
south-western,3280-dennington
south-western,3352-dunnstown
south-western,3352-durham-lead
south-western,3250-elliminyt
south-western,3350-eureka
south-western,3351-haddon
south-western,3300-hamilton
south-western,3352-invermay
south-western,3350-invermay-park
south-western,3355-lake-gardens
south-western,3350-lake-wendouree
south-western,3232-lorne
south-western,3352-magpie
south-western,3352-millbrook
south-western,3352-miners-rest
south-western,3355-mitchell-park
south-western,3350-mount-clear
south-western,3350-mount-helen
south-western,3350-mount-pleasant
south-western,3352-mount-rowan
south-western,3352-napoleons
south-western,3352-navigators
south-western,3350-nerrina
south-western,3350-newington
south-western,3220-newtown
south-western,3351-nintingbool
south-western,3350-redan
south-western,3351-ross-creek
south-western,3352-scotchmans-lead
south-western,3352-scotsburn
south-western,3356-sebastopol
south-western,3234-separation-creek
south-western,3351-smythes-creek
south-western,3351-smythesdale
south-western,3350-soldiers-hill
south-western,3352-warrenheip
south-western,3280-warrnambool
south-western,3355-wendouree
south-western,3352-yendon
south-western,3249-yeo
south-western-wa,6280-abbey
south-western-wa,6330-albany
south-western-wa,6038-alkimos
south-western-wa,6225-allanson
south-western-wa,6280-ambergate
south-western-wa,6167-anketell
south-western-wa,6233-australind
south-western-wa,6171-baldivis
south-western-wa,6031-banksia-grove
south-western-wa,6209-barragup
south-western-wa,6330-bayonet-head
south-western-wa,6112-bedfordale
south-western-wa,6056-bellevue
south-western-wa,6167-bertram
south-western-wa,6076-bickley
south-western-wa,6330-big-grove
south-western-wa,6214-birchmont
south-western-wa,6208-blythewood
south-western-wa,6211-bouvard
south-western-wa,6280-bovell
south-western-wa,6056-boya
south-western-wa,6280-broadwater
south-western-wa,6225-buckingham
south-western-wa,6230-bunbury
south-western-wa,6028-burns-beach
south-western-wa,6036-butler
south-western-wa,6122-byford
south-western-wa,6167-calista
south-western-wa,6111-canning-mills
south-western-wa,6033-carabooda
south-western-wa,6225-cardiff
south-western-wa,6122-cardup
south-western-wa,6230-carey-park
south-western-wa,6076-carmel
south-western-wa,6031-carramar
south-western-wa,6167-casuarina
south-western-wa,6330-centennial-park
south-western-wa,6030-clarkson
south-western-wa,6211-clifton
south-western-wa,6230-college-grove
south-western-wa,6225-collie
south-western-wa,6225-collie-burn
south-western-wa,6330-collingwood-heights
south-western-wa,6330-collingwood-park
south-western-wa,6210-coodanup
south-western-wa,6168-cooloongup
south-western-wa,6214-coolup
south-western-wa,6230-dalyellup
south-western-wa,6236-dardanup-west
south-western-wa,6122-darling-downs
south-western-wa,6070-darlington
south-western-wa,6230-davenport
south-western-wa,6211-dawesville
south-western-wa,6239-donnybrook
south-western-wa,6210-dudley-park
south-western-wa,6230-east-bunbury
south-western-wa,6168-east-rockingham
south-western-wa,6232-eaton
south-western-wa,6034-eglinton
south-western-wa,6330-emu-point
south-western-wa,6210-erskine
south-western-wa,6208-fairbridge
south-western-wa,6210-falcon
south-western-wa,6058-forrestfield
south-western-wa,6330-torndirrup
south-western-wa,6209-furnissdale
south-western-wa,6168-garden-island
south-western-wa,6230-gelorup
south-western-wa,6280-geographe
south-western-wa,6071-glen-forrest
south-western-wa,6230-glen-iris
south-western-wa,6174-golden-bay
south-western-wa,6076-gooseberry-hill
south-western-wa,6210-greenfields
south-western-wa,6056-greenmount
south-western-wa,6210-halls-head
south-western-wa,6215-hamel
south-western-wa,6225-harris-river
south-western-wa,6112-haynes
south-western-wa,6056-helena-valley
south-western-wa,6211-herron
south-western-wa,6112-hilbert
south-western-wa,6168-hillman
south-western-wa,6165-hope-valley
south-western-wa,6125-hopeland
south-western-wa,6071-hovea
south-western-wa,6077-jandabup
south-western-wa,6056-jane-brook
south-western-wa,6124-jarrahdale
south-western-wa,6036-jindalee
south-western-wa,6076-kalamunda
south-western-wa,6176-karnup
south-western-wa,6111-karragullen
south-western-wa,6122-karrakup
south-western-wa,6111-kelmscott
south-western-wa,6256-kingston
south-western-wa,6028-kinross
south-western-wa,6056-koongamia
south-western-wa,6167-kwinana-beach
south-western-wa,6180-lakelands
south-western-wa,6330-lange
south-western-wa,6170-leda
south-western-wa,6233-leschenault
south-western-wa,6076-lesmurdie
south-western-wa,6330-lockyer
south-western-wa,6330-lower-king
south-western-wa,6225-lyalls-mill
south-western-wa,6210-madora-bay
south-western-wa,6072-mahogany-creek
south-western-wa,6167-mandogalup
south-western-wa,6210-mandurah
south-western-wa,6078-mariginiup
south-western-wa,6330-mckail
south-western-wa,6210-meadow-springs
south-western-wa,6167-medina
south-western-wa,6030-merriwa
south-western-wa,6330-middleton-beach
south-western-wa,6056-midvale
south-western-wa,6232-millbridge
south-western-wa,6330-milpara
south-western-wa,6030-mindarie
south-western-wa,6330-mira-mar
south-western-wa,6330-mount-clarence
south-western-wa,6330-mount-elphinstone
south-western-wa,6082-mount-helena
south-western-wa,6330-mount-melville
south-western-wa,6073-mundaring
south-western-wa,6123-mundijong
south-western-wa,6225-mungalup
south-western-wa,6215-nanga-brook
south-western-wa,6312-narrogin
south-western-wa,6165-naval-base
south-western-wa,6031-neerabup
south-western-wa,6208-north-yunderup
south-western-wa,6032-nowergup
south-western-wa,6121-oakford
south-western-wa,6121-oldbury
south-western-wa,6330-orana
south-western-wa,6167-orelia
south-western-wa,6225-palmer
south-western-wa,6236-paradise
south-western-wa,6081-parkerville
south-western-wa,6233-parkfield
south-western-wa,6180-parklands
south-western-wa,6167-parmelia
south-western-wa,6230-pelican-point
south-western-wa,6168-peron
south-western-wa,6076-pickering-brook
south-western-wa,6229-picton
south-western-wa,6229-picton-east
south-western-wa,6076-piesse-brook
south-western-wa,6078-pinjar
south-western-wa,6208-pinjarra
south-western-wa,6330-port-albany
south-western-wa,6172-port-kennedy
south-western-wa,6167-postans
south-western-wa,6215-preston-beach
south-western-wa,6225-preston-settlement
south-western-wa,6030-quinns-rocks
south-western-wa,6208-ravenswood
south-western-wa,6056-red-hill
south-western-wa,6330-robinson
south-western-wa,6226-roelands
south-western-wa,6169-safety-bay
south-western-wa,6210-san-remo
south-western-wa,6074-sawyers-valley
south-western-wa,6173-secret-harbour
south-western-wa,6330-seppings
south-western-wa,6125-serpentine
south-western-wa,6169-shoalwater
south-western-wa,6225-shotts
south-western-wa,6210-silver-sands
south-western-wa,6175-singleton
south-western-wa,6230-south-bunbury
south-western-wa,6208-south-yunderup
south-western-wa,6330-spencer-park
south-western-wa,6181-stake-hill
south-western-wa,6081-stoneville
south-western-wa,6056-stratton
south-western-wa,6056-swan-view
south-western-wa,6030-tamala-park
south-western-wa,6065-tapping
south-western-wa,6167-the-spectacles
south-western-wa,6037-two-rocks
south-western-wa,6230-usher
south-western-wa,6230-vittoria
south-western-wa,6215-wagerup
south-western-wa,6169-waikiki
south-western-wa,walliston
south-western-wa,6167-wandi
south-western-wa,6210-wannanup
south-western-wa,6169-warnbro
south-western-wa,6215-waroona
south-western-wa,6228-waterloo
south-western-wa,6170-wellard
south-western-wa,6280-west-busselton
south-western-wa,6208-west-pinjarra
south-western-wa,6123-whitby
south-western-wa,6230-withers
south-western-wa,6112-wungong
south-western-wa,6330-yakamia
south-western-wa,6280-yalyalup
south-western-wa,6035-yanchep
